date,store_id,sku_id,units_sold,prediction,stock_on_hand,on_order_units,reorder_point,safety_stock,lead_time_days,unit_price,cost_price,category,subcategory,brand,lead_time_demand,available_inventory,forecast_daily_demand,days_of_supply,stock_after_lead_time,stockout_units,safety_stock_gap,reorder_gap,stockout_risk,target_inventory_30d,excess_inventory_units,overstock_risk,risk_score,risk_level,recommended_action,stockout_value_at_stake,overstock_value_at_stake,value_at_stake,priority,risk_reason
2025-12-08,ST13,SKU03040,1,2.098053,250.0,0.0,91.0,27.0,7.0,2390.56,1550.9,Home & Kitchen,Cookware,CityFresh,2.098053,250.0,2.098053,119.15809562484836,247.901947,0.0,0.0,0.0,False,62.941590000000005,187.05840999999998,True,100.0,OVERSTOCK,MARKDOWN,0.0,290108.888069,290108.89,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-25,ST28,SKU02907,1,1.7217066,302.0,0.0,73.0,24.0,7.0,1495.16,1152.38,Apparel & Footwear,Kids Wear,NovaFresh,1.7217066,302.0,1.7217066,175.40735453996632,300.2782934,0.0,0.0,0.0,False,51.651198,250.348802,True,100.0,OVERSTOCK,MARKDOWN,0.0,288496.95244876004,288496.95,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-07,ST25,SKU02878,1,1.9571453,216.0,0.0,92.0,28.0,7.0,2895.0,1808.15,Electronics & Accessories,Mobile Accessories,TrueTaste,1.9571453,216.0,1.9571453,110.36482574901311,214.0428547,0.0,0.0,0.0,False,58.714359,157.285641,True,100.0,OVERSTOCK,MARKDOWN,0.0,284396.03177415003,284396.03,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-23,ST07,SKU03627,1,1.9821925,442.0,0.0,76.0,16.0,7.0,1083.01,735.55,Frozen Foods,Ready Meals,HealthFirst,1.9821925,442.0,1.9821925,222.98540631144553,440.0178075,0.0,0.0,0.0,False,59.465775,382.534225,True,100.0,OVERSTOCK,MARKDOWN,0.0,281373.04919875,281373.05,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-22,ST29,SKU00354,1,1.9962132,468.0,0.0,83.0,27.0,7.0,1108.74,680.1,Home & Kitchen,Home Decor,PurePlus,1.9962132,468.0,1.9962132,234.4438960728243,466.0037868,0.0,0.0,0.0,False,59.886396,408.113604,True,100.0,OVERSTOCK,MARKDOWN,0.0,277558.0620804,277558.06,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-26,ST17,SKU03115,4,2.0771868,531.0,0.0,90.0,37.0,7.0,804.38,581.3,Frozen Foods,Frozen Vegetables,NutriPlus,2.0771868,531.0,2.0771868,255.63420680316278,528.9228132,0.0,0.0,0.0,False,62.31560400000001,468.684396,True,100.0,OVERSTOCK,MARKDOWN,0.0,272446.2393948,272446.24,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-20,ST08,SKU03863,1,1.7628548,277.0,0.0,87.0,23.0,7.0,1941.52,1180.8,Electronics & Accessories,Small Appliances,PremiumSelect,1.7628548,277.0,1.7628548,157.1314892185108,275.2371452,0.0,0.0,0.0,False,52.885644,224.114356,True,100.0,OVERSTOCK,MARKDOWN,0.0,264634.23156479996,264634.23,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-25,ST05,SKU03803,1,2.0390728,504.0,0.0,92.0,41.0,7.0,989.21,581.19,Electronics & Accessories,Batteries,SparkleClean,2.0390728,504.0,2.0390728,247.17116524726336,501.9609272,0.0,0.0,0.0,False,61.172184,442.827816,True,100.0,OVERSTOCK,MARKDOWN,0.0,257367.09838104,257367.1,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-04,ST20,SKU02302,2,1.8266505,245.0,0.0,51.0,24.0,7.0,1747.82,1352.92,Home & Kitchen,Home Decor,GreenValley,1.8266505,245.0,1.8266505,134.12527464887236,243.1733495,0.0,0.0,0.0,False,54.799515,190.20048500000001,True,100.0,OVERSTOCK,MARKDOWN,0.0,257326.04016620002,257326.04,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-02,ST29,SKU04996,4,1.6409516,461.0,0.0,78.0,38.0,7.0,1057.53,620.41,Apparel & Footwear,Women's Wear,DailyBest,1.6409516,461.0,1.6409516,280.93455041574657,459.3590484,0.0,0.0,0.0,False,49.228547999999996,411.771452,True,100.0,OVERSTOCK,MARKDOWN,0.0,255467.12653531999,255467.13,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-28,ST17,SKU03173,1,2.111334,239.0,0.0,52.0,22.0,7.0,1889.92,1441.24,Apparel & Footwear,Kids Wear,SparkleClean,2.111334,239.0,2.111334,113.19857492940483,236.888666,0.0,0.0,0.0,False,63.340019999999996,175.65998000000002,True,100.0,OVERSTOCK,MARKDOWN,0.0,253168.18957520003,253168.19,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-24,ST10,SKU01970,4,1.7300061,316.0,0.0,65.0,19.0,7.0,1472.18,951.86,Electronics & Accessories,Batteries,FamilyChoice,1.7300061,316.0,1.7300061,182.6583154822402,314.2699939,0.0,0.0,0.0,False,51.900183,264.09981700000003,True,100.0,OVERSTOCK,MARKDOWN,0.0,251386.05180962002,251386.05,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-23,ST30,SKU03740,2,1.7269083,272.0,0.0,84.0,36.0,7.0,2021.49,1124.92,Apparel & Footwear,Men's Wear,SoftTouch,1.7269083,272.0,1.7269083,157.50691568278407,270.2730917,0.0,0.0,0.0,False,51.807249,220.192751,True,100.0,OVERSTOCK,MARKDOWN,0.0,247699.22945492,247699.23,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-29,ST30,SKU00432,2,1.896822,275.0,0.0,100.0,22.0,7.0,1977.65,1128.66,Home & Kitchen,Home Decor,ZestyCo,1.896822,275.0,1.896822,144.97933912618052,273.103178,0.0,0.0,0.0,False,56.90466,218.09534,True,100.0,OVERSTOCK,MARKDOWN,0.0,246155.4864444,246155.49,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-05,ST16,SKU00987,2,2.1419005,274.0,0.0,67.0,32.0,7.0,1614.69,1137.98,Electronics & Accessories,Mobile Accessories,TrueTaste,2.1419005,274.0,2.1419005,127.92377610444555,271.8580995,0.0,0.0,0.0,False,64.25701500000001,209.74298499999998,True,100.0,OVERSTOCK,MARKDOWN,0.0,238683.32207029997,238683.32,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-20,ST26,SKU03833,1,1.6533617,252.0,0.0,51.0,13.0,7.0,2097.29,1179.22,Electronics & Accessories,Small Appliances,DailyBest,1.6533617,252.0,1.6533617,152.41673978537182,250.3466383,0.0,0.0,0.0,False,49.600851,202.399149,True,100.0,OVERSTOCK,MARKDOWN,0.0,238673.12448378,238673.12,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-04,ST01,SKU03941,3,1.8779047,207.0,0.0,47.0,13.0,7.0,2059.71,1578.53,Electronics & Accessories,Batteries,CityFresh,1.8779047,207.0,1.8779047,110.22923580733357,205.1220953,0.0,0.0,0.0,False,56.337141,150.662859,True,100.0,OVERSTOCK,MARKDOWN,0.0,237825.84281727,237825.84,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-03,ST11,SKU02670,4,1.8530984,196.0,0.0,67.0,29.0,7.0,2234.92,1685.28,Electronics & Accessories,Small Appliances,CrispKing,1.8530984,196.0,1.8530984,105.76880321088184,194.1469016,0.0,0.0,0.0,False,55.592952,140.407048,True,100.0,OVERSTOCK,MARKDOWN,0.0,236625.18985344,236625.19,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-06,ST14,SKU03839,2,2.1341696,578.0,0.0,100.0,32.0,7.0,598.7,459.02,Personal Care,Skin Care,HealthFirst,2.1341696,578.0,2.1341696,270.83133411702613,575.8658304,0.0,0.0,0.0,False,64.025088,513.974912,True,100.0,OVERSTOCK,MARKDOWN,0.0,235924.76410624,235924.76,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-04,ST04,SKU00090,2,2.3744593,577.0,0.0,97.0,38.0,7.0,618.63,462.73,Health & Wellness,OTC Medicine,MetroBrand,2.3744593,577.0,2.3744593,243.00269118110387,574.6255407,0.0,0.0,0.0,False,71.233779,505.766221,True,100.0,OVERSTOCK,MARKDOWN,0.0,234033.20344332999,234033.2,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-07,ST06,SKU04854,1,1.8057499,265.0,0.0,66.0,24.0,7.0,1401.83,1096.57,Electronics & Accessories,Batteries,SparkleClean,1.8057499,265.0,1.8057499,146.75343468107073,263.1942501,0.0,0.0,0.0,False,54.172497,210.827503,True,100.0,OVERSTOCK,MARKDOWN,0.0,231187.11496471,231187.11,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-29,ST14,SKU02980,1,2.087715,234.0,0.0,82.0,31.0,7.0,1789.14,1338.46,Apparel & Footwear,Men's Wear,EverydayPlus,2.087715,234.0,2.087715,112.08426437516614,231.912285,0.0,0.0,0.0,False,62.63145000000001,171.36855,True,100.0,OVERSTOCK,MARKDOWN,0.0,229369.949433,229369.95,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-04,ST02,SKU04409,1,2.0989802,179.0,0.0,31.0,8.0,7.0,2585.87,1975.87,Apparel & Footwear,Footwear,SunriseFoods,2.0989802,179.0,2.0989802,85.27950859183902,176.9010198,0.0,0.0,0.0,False,62.969406000000006,116.030594,True,100.0,OVERSTOCK,MARKDOWN,0.0,229261.36976677997,229261.37,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-02,ST28,SKU03504,3,1.9800332,457.0,0.0,89.0,24.0,7.0,847.78,576.1,Frozen Foods,Frozen Vegetables,NovaFresh,1.9800332,457.0,1.9800332,230.8042107576782,455.0199668,0.0,0.0,0.0,False,59.400996,397.599004,True,100.0,OVERSTOCK,MARKDOWN,0.0,229056.7862044,229056.79,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-31,ST19,SKU02421,3,2.0061426,202.0,0.0,35.0,16.0,7.0,2671.52,1612.38,Apparel & Footwear,Kids Wear,HomeStyle,2.0061426,202.0,2.0061426,100.6907485041193,199.9938574,0.0,0.0,0.0,False,60.184278,141.815722,True,100.0,OVERSTOCK,MARKDOWN,0.0,228660.83383836,228660.83,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-06,ST09,SKU02351,1,1.8714662,272.0,0.0,57.0,19.0,7.0,1847.9,1044.31,Electronics & Accessories,Small Appliances,HomeStyle,1.8714662,272.0,1.8714662,145.34058910601752,270.1285338,0.0,0.0,0.0,False,56.143986,215.85601400000002,True,100.0,OVERSTOCK,MARKDOWN,0.0,225420.59398034,225420.59,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-03,ST05,SKU03863,2,1.9033415,248.0,0.0,79.0,24.0,7.0,1941.52,1180.8,Electronics & Accessories,Small Appliances,PremiumSelect,1.9033415,248.0,1.9033415,130.29716422407645,246.0966585,0.0,0.0,0.0,False,57.100245,190.899755,True,100.0,OVERSTOCK,MARKDOWN,0.0,225414.430704,225414.43,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-03,ST25,SKU04729,1,1.8572522,235.0,0.0,74.0,30.0,7.0,1746.02,1237.64,Electronics & Accessories,Batteries,PrimeCare,1.8572522,235.0,1.8572522,126.53101178181402,233.1427478,0.0,0.0,0.0,False,55.717566,179.282434,True,100.0,OVERSTOCK,MARKDOWN,0.0,221887.11161576002,221887.11,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-24,ST30,SKU02209,2,1.8117567,399.0,0.0,86.0,36.0,7.0,980.37,632.41,Health & Wellness,OTC Medicine,CityFresh,1.8117567,399.0,1.8117567,220.22824587870986,397.1882433,0.0,0.0,0.0,False,54.352701,344.647299,True,100.0,OVERSTOCK,MARKDOWN,0.0,217958.39836058998,217958.4,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-14,ST29,SKU04747,1,1.711182,321.0,0.0,92.0,44.0,7.0,1085.05,803.55,Home & Kitchen,Home Decor,EliteHome,1.711182,321.0,1.711182,187.58963102697433,319.288818,0.0,0.0,0.0,False,51.33546,269.66454,True,100.0,OVERSTOCK,MARKDOWN,0.0,216688.94111699998,216688.94,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-07,ST21,SKU04369,2,1.8829706,254.0,0.0,85.0,37.0,7.0,1681.45,1096.09,Electronics & Accessories,Small Appliances,CleanWave,1.8829706,254.0,1.8829706,134.8932373134238,252.1170294,0.0,0.0,0.0,False,56.489118,197.510882,True,100.0,OVERSTOCK,MARKDOWN,0.0,216489.70265138,216489.7,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-19,ST22,SKU00754,4,1.7046523,185.0,0.0,99.0,32.0,7.0,2674.24,1559.58,Home & Kitchen,Home Decor,EliteHome,1.7046523,185.0,1.7046523,108.52653060099118,183.2953477,0.0,0.0,0.0,False,51.139569,133.860431,True,100.0,OVERSTOCK,MARKDOWN,0.0,208766.05097898,208766.05,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-10,ST16,SKU00677,1,1.8954804,140.0,0.0,65.0,22.0,7.0,3238.81,2495.92,Electronics & Accessories,Mobile Accessories,EliteHome,1.8954804,140.0,1.8954804,73.85990380064072,138.1045196,0.0,0.0,0.0,False,56.864412,83.135588,True,100.0,OVERSTOCK,MARKDOWN,0.0,207499.77680096,207499.78,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-13,ST18,SKU02833,1,1.9885024,143.0,0.0,74.0,32.0,7.0,3924.53,2468.33,Apparel & Footwear,Kids Wear,QuickBite,1.9885024,143.0,1.9885024,71.9134158450098,141.0114976,0.0,0.0,0.0,False,59.655072,83.34492800000001,True,100.0,OVERSTOCK,MARKDOWN,0.0,205722.78613024,205722.79,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-31,ST17,SKU00075,1,2.2532864,153.0,0.0,30.0,14.0,7.0,3697.58,2393.21,Electronics & Accessories,Batteries,TrueTaste,2.2532864,153.0,2.2532864,67.90082254967677,150.7467136,0.0,0.0,0.0,False,67.598592,85.401408,True,100.0,OVERSTOCK,MARKDOWN,0.0,204383.50363968,204383.5,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-23,ST15,SKU00595,3,1.8514549,170.0,0.0,59.0,25.0,7.0,2693.97,1772.0,Apparel & Footwear,Men's Wear,BasicNeeds,1.8514549,170.0,1.8514549,91.81968191609744,168.1485451,0.0,0.0,0.0,False,55.543647,114.45635300000001,True,100.0,OVERSTOCK,MARKDOWN,0.0,202816.657516,202816.66,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-26,ST14,SKU03580,3,1.9116596,510.0,0.0,100.0,33.0,7.0,659.95,447.71,Health & Wellness,OTC Medicine,MetroBrand,1.9116596,510.0,1.9116596,266.78389813751363,508.0883404,0.0,0.0,0.0,False,57.349788,452.650212,True,100.0,OVERSTOCK,MARKDOWN,0.0,202656.02641452,202656.03,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-06,ST05,SKU01033,1,2.1205034,217.0,0.0,93.0,22.0,7.0,1645.61,1310.46,Electronics & Accessories,Mobile Accessories,NutriPlus,2.1205034,217.0,2.1205034,102.33419102275431,214.8794966,0.0,0.0,0.0,False,63.615102,153.384898,True,100.0,OVERSTOCK,MARKDOWN,0.0,201004.77343308,201004.77,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-31,ST19,SKU01830,1,1.982385,282.0,0.0,79.0,34.0,7.0,1563.44,899.39,Apparel & Footwear,Women's Wear,SunriseFoods,1.982385,282.0,1.982385,142.25289234936704,280.017615,0.0,0.0,0.0,False,59.47155,222.52845,True,100.0,OVERSTOCK,MARKDOWN,0.0,200139.8626455,200139.86,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-22,ST07,SKU01605,2,1.8951104,362.0,0.0,92.0,45.0,7.0,821.82,651.5,Health & Wellness,First Aid,EverydayPlus,1.8951104,362.0,1.8951104,191.01789531628341,360.1048896,0.0,0.0,0.0,False,56.853312,305.146688,True,100.0,OVERSTOCK,MARKDOWN,0.0,198803.067232,198803.07,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-25,ST24,SKU02946,1,1.8938202,200.0,0.0,53.0,12.0,7.0,2029.87,1350.64,Apparel & Footwear,Women's Wear,ValueChoice,1.8938202,200.0,1.8938202,105.60664629092034,198.1061798,0.0,0.0,0.0,False,56.814606,143.185394,True,100.0,OVERSTOCK,MARKDOWN,0.0,193391.92055216,193391.92,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-05,ST11,SKU04652,1,1.9337524,318.0,0.0,78.0,28.0,7.0,1268.21,739.21,Health & Wellness,First Aid,ValueChoice,1.9337524,318.0,1.9337524,164.44711329123626,316.0662476,0.0,0.0,0.0,False,58.012572,259.987428,True,100.0,OVERSTOCK,MARKDOWN,0.0,192185.30665188003,192185.31,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-27,ST08,SKU04747,1,1.6620821,289.0,0.0,82.0,31.0,7.0,1085.05,803.55,Home & Kitchen,Home Decor,EliteHome,1.6620821,289.0,1.6620821,173.87829397837808,287.3379179,0.0,0.0,0.0,False,49.862463,239.137537,True,100.0,OVERSTOCK,MARKDOWN,0.0,192158.96785635,192158.97,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-09,ST11,SKU04264,1,2.1373372,167.0,0.0,60.0,20.0,7.0,2568.45,1852.52,Electronics & Accessories,Mobile Accessories,ValueChoice,2.1373372,167.0,2.1373372,78.1346059947864,164.8626628,0.0,0.0,0.0,False,64.12011600000001,102.87988399999999,True,100.0,OVERSTOCK,MARKDOWN,0.0,190587.04270767997,190587.04,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-04,ST24,SKU01869,5,1.7904416,200.0,0.0,77.0,26.0,7.0,1753.31,1295.18,Electronics & Accessories,Batteries,DailyBest,1.7904416,200.0,1.7904416,111.70428569130654,198.2095584,0.0,0.0,0.0,False,53.713248,146.286752,True,100.0,OVERSTOCK,MARKDOWN,0.0,189467.67545536,189467.68,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-02,ST09,SKU00638,2,1.7553326,343.0,0.0,76.0,25.0,7.0,995.83,649.64,Electronics & Accessories,Batteries,EverydayPlus,1.7553326,343.0,1.7553326,195.40456321497135,341.2446674,0.0,0.0,0.0,False,52.659978,290.340022,True,100.0,OVERSTOCK,MARKDOWN,0.0,188616.49189207997,188616.49,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-12,ST23,SKU00354,1,1.7146314,324.0,0.0,77.0,25.0,7.0,1108.74,680.1,Home & Kitchen,Home Decor,PurePlus,1.7146314,324.0,1.7146314,188.96189583370514,322.2853686,0.0,0.0,0.0,False,51.438942,272.561058,True,100.0,OVERSTOCK,MARKDOWN,0.0,185368.77554580002,185368.78,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-02,ST06,SKU04319,2,1.8275006,386.0,0.0,76.0,28.0,7.0,806.99,549.53,Home & Kitchen,Home Decor,HealthFirst,1.8275006,386.0,1.8275006,211.21744091356248,384.1724994,0.0,0.0,0.0,False,54.825018,331.174982,True,100.0,OVERSTOCK,MARKDOWN,0.0,181990.58785846,181990.59,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-18,ST22,SKU04741,1,1.7962098,263.0,0.0,54.0,18.0,7.0,1088.07,868.36,Home & Kitchen,Storage & Containers,TrueTaste,1.7962098,263.0,1.7962098,146.41942160654062,261.2037902,0.0,0.0,0.0,False,53.886294,209.113706,True,100.0,OVERSTOCK,MARKDOWN,0.0,181585.97774216,181585.98,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-19,ST29,SKU01031,1,1.8998591,485.0,0.0,99.0,37.0,7.0,668.1,419.47,Health & Wellness,First Aid,PrimeCare,1.8998591,485.0,1.8998591,255.28208907702682,483.1001409,0.0,0.0,0.0,False,56.995773,428.004227,True,100.0,OVERSTOCK,MARKDOWN,0.0,179534.93309969,179534.93,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-09,ST26,SKU04388,2,1.8130515,224.0,0.0,50.0,17.0,7.0,1796.48,1058.38,Electronics & Accessories,Mobile Accessories,SmartBuy,1.8130515,224.0,1.8130515,123.54861403550863,222.1869485,0.0,0.0,0.0,False,54.391545,169.608455,True,100.0,OVERSTOCK,MARKDOWN,0.0,179510.19660290002,179510.2,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-31,ST10,SKU00449,2,1.6217165,233.0,0.0,50.0,23.0,7.0,1254.12,969.92,Health & Wellness,OTC Medicine,PremiumSelect,1.6217165,233.0,1.6217165,143.67492715280383,231.3782835,0.0,0.0,0.0,False,48.651495,184.348505,True,100.0,OVERSTOCK,MARKDOWN,0.0,178803.30196959997,178803.3,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-13,ST06,SKU04418,1,1.8376088,126.0,0.0,61.0,14.0,7.0,3188.54,2485.69,Electronics & Accessories,Batteries,GreenValley,1.8376088,126.0,1.8376088,68.56736863689378,124.1623912,0.0,0.0,0.0,False,55.128264,70.871736,True,100.0,OVERSTOCK,MARKDOWN,0.0,176165.16545784,176165.17,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-07,ST30,SKU04665,2,1.9353795,248.0,0.0,70.0,20.0,7.0,1605.02,920.86,Electronics & Accessories,Batteries,TrueTaste,1.9353795,248.0,1.9353795,128.14024329595307,246.0646205,0.0,0.0,0.0,False,58.061385,189.938615,True,100.0,OVERSTOCK,MARKDOWN,0.0,174906.8730089,174906.87,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-19,ST23,SKU00883,4,1.872741,144.0,0.0,74.0,23.0,7.0,3121.32,1981.96,Electronics & Accessories,Small Appliances,NutriPlus,1.872741,144.0,1.872741,76.89264025297679,142.127259,0.0,0.0,0.0,False,56.18223,87.81777,True,100.0,OVERSTOCK,MARKDOWN,0.0,174051.3074292,174051.31,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-28,ST17,SKU04417,1,2.497998,213.0,0.0,99.0,48.0,7.0,1557.6,1233.35,Electronics & Accessories,Mobile Accessories,HealthFirst,2.497998,213.0,2.497998,85.26828284089899,210.502002,0.0,0.0,0.0,False,74.93993999999999,138.06006000000002,True,100.0,OVERSTOCK,MARKDOWN,0.0,170276.375001,170276.38,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-21,ST17,SKU03931,1,1.6680027,229.0,0.0,75.0,32.0,7.0,1536.0,950.89,Home & Kitchen,Home Decor,GreenValley,1.6680027,229.0,1.6680027,137.28994563378106,227.3319973,0.0,0.0,0.0,False,50.040081,178.959919,True,100.0,OVERSTOCK,MARKDOWN,0.0,170171.19737791002,170171.2,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-03,ST06,SKU04388,1,1.8859411,217.0,0.0,65.0,16.0,7.0,1796.48,1058.38,Electronics & Accessories,Mobile Accessories,SmartBuy,1.8859411,217.0,1.8859411,115.06191789340612,215.1140589,0.0,0.0,0.0,False,56.578233,160.421767,True,100.0,OVERSTOCK,MARKDOWN,0.0,169787.18975746,169787.19,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-10,ST17,SKU04409,1,2.0601494,147.0,0.0,45.0,16.0,7.0,2585.87,1975.87,Apparel & Footwear,Footwear,SunriseFoods,2.0601494,147.0,2.0601494,71.35404840056746,144.9398506,0.0,0.0,0.0,False,61.80448199999999,85.195518,True,100.0,OVERSTOCK,MARKDOWN,0.0,168335.26815066,168335.27,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-29,ST03,SKU02253,2,1.8842256,209.0,0.0,60.0,29.0,7.0,1411.83,1098.95,Electronics & Accessories,Mobile Accessories,PrimeCare,1.8842256,209.0,1.8842256,110.92090034229447,207.1157744,0.0,0.0,0.0,False,56.526768,152.473232,True,100.0,OVERSTOCK,MARKDOWN,0.0,167560.4583064,167560.46,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-26,ST27,SKU03740,4,2.136065,213.0,0.0,48.0,21.0,7.0,2021.49,1124.92,Apparel & Footwear,Men's Wear,SoftTouch,2.136065,213.0,2.136065,99.71606669272705,210.863935,0.0,0.0,0.0,False,64.08194999999999,148.91805,True,100.0,OVERSTOCK,MARKDOWN,0.0,167520.89280600002,167520.89,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-05,ST13,SKU04849,2,1.8633425,209.0,0.0,60.0,23.0,7.0,1457.98,1088.18,Electronics & Accessories,Batteries,SunriseFoods,1.8633425,209.0,1.8633425,112.16402781560556,207.1366575,0.0,0.0,0.0,False,55.90027499999999,153.099725,True,100.0,OVERSTOCK,MARKDOWN,0.0,166600.05875050003,166600.06,CRITICAL,Inventory exceeds the 30-day demand coverage target
2025-12-04,ST01,SKU00170,1,1.835624,238.0,0.0,77.0,28.0,7.0,1241.29,909.39,Apparel & Footwear,Men's Wear,ZestyCo,1.835624,238.0,1.835624,129.656182311846,236.164376,0.0,0.0,0.0,False,55.06872,182.93128000000002,True,100.0,OVERSTOCK,MARKDOWN,0.0,166355.87671920002,166355.88,CRITICAL,Inventory exceeds the 30-day demand coverage target
